Build_platform_temperature,Build_platform_target_temperature,Hot_end_temperature,Hot_end_target_temperature,Fan_speed,Head_acceleration,Feeder_acceleration,Feeder_jerk,Feeder_max_speed,Z_offset,X_coordinate,Y_coordinate,Z_coordinate,Hot_end1_material_extruded,Hot_end1_max_temperature_exposed,Hot_end1_time_spent_hot,Status,Progress,Object,Date,timetime,timeperf_counter,Part
59.86200905468869,60.0,200.4,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,82.634,74.209,0.19999999999999996,25300,237,116100,printing,0.002463360759301564,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:51:55,1.1449472904205322,1.145495899999986,1
59.91231878364428,60.0,200.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,115.241,74.209,0.19999999999999996,25300,237,116100,printing,0.0026831230211235087,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:51:57,0.8982033729553223,0.8987638000000118,1
59.84513837403603,60.0,200.2,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,130.188,79.875,0.19999999999999996,25300,237,116100,printing,0.002945337065899482,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:00,1.3918240070343018,1.392591799999991,1
60.026264383116896,60.0,200.4,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,141.971,137.061,0.19999999999999996,25300,237,116100,printing,0.0031890391013228996,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:02,1.1458041667938232,1.1459268999999779,1
60.029121715483946,60.0,200.7,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,81.669,140.791,0.19999999999999996,25300,237,116100,printing,0.0034123506617160645,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:04,1.0174081325531006,1.0178302000000201,1
59.9402164441496,60.0,201.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,66.717,135.686,0.19999999999999996,25300,237,116100,printing,0.0036688137531387583,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:06,1.3771729469299316,1.3775096999999903,1
60.03131046328884,60.0,201.5,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,58.063,124.088,0.19999999999999996,25300,237,116100,printing,0.003911364321674787,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:08,1.134077787399292,1.1340036999999938,1
59.85627130077525,60.0,201.7,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,79.324,73.932,0.19999999999999996,25300,237,116100,printing,0.004170239715955023,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:11,1.3688488006591797,1.3695184999999697,1
59.89170496009275,60.0,202.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,131.969,80.134,0.19999999999999996,25300,237,116100,printing,0.0044164521015444885,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:13,1.1612722873687744,1.1613783999999896,1
59.933499788638386,60.0,202.2,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,141.965,98.123,0.19999999999999996,25300,237,116100,printing,0.004643981960398218,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:15,1.105428695678711,1.1054832000000374,1
59.9832154930604,60.0,202.2,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,81.662,141.199,0.19999999999999996,25300,237,116100,printing,0.004857876872499366,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:17,0.9391236305236816,0.9396899999999846,1
60.118788680647334,60.0,202.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,67.272,136.564,0.19999999999999996,25300,237,116100,printing,0.005120570510345366,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:19,1.3876945972442627,1.3878811000000155,1
60.09551142298662,60.0,202.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,58.657,126.814,0.19999999999999996,25300,237,116100,printing,0.00536483939109156,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:22,1.192347526550293,1.1928378000000066,1
60.05805497394304,60.0,201.9,200.0,0.0,5000.0,3000.0,5.0,45.0,1.4726361721589676,71.778,78.39,0.19999999999999996,25300,237,116100,printing,0.0055972850916415915,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:24,1.1169342994689941,1.1174826000000166,1
60.09972824715744,60.0,201.5,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,122.86,75.019,0.19999999999999996,25350,237,116160,printing,0.005849651254127488,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:26,1.1732490062713623,1.1741056000000185,1
60.06071719655,60.0,201.5,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,136.975,85.499,0.19999999999999996,25350,237,116160,printing,0.00607210377535918,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:28,1.0835492610931396,1.083608800000036,1
60.00616641712691,60.0,201.4,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,81.654,141.643,0.19999999999999996,25350,237,116160,printing,0.0062991086663373485,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:30,1.0181524753570557,1.0187985999999682,1
60.05185072675181,60.0,201.2,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,68.708,138.417,0.19999999999999996,25350,237,116160,printing,0.006550486700995328,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:32,1.281259536743164,1.2816725000000133,1
59.98598167749378,60.0,201.2,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,62.497,133.223,0.19999999999999996,25350,237,116160,printing,0.0067725681642501236,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:34,1.0348756313323975,1.0350933999999938,1
59.93807783470531,60.0,201.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,55.697,101.004,0.19999999999999996,25350,237,116160,printing,0.007060260697360416,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:37,1.6420719623565674,1.6424984999999879,1
59.95992103049332,60.0,201.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,115.233,74.643,0.19999999999999996,25350,237,116160,printing,0.007286095690101024,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:39,0.9970090389251709,0.9975108000000432,1
60.001242756726725,60.0,201.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,134.158,83.319,0.19999999999999996,25350,237,116160,printing,0.007496673720135744,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:41,0.8535604476928711,0.8537692000000447,1
60.0176767584743,60.0,201.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,81.677,140.357,0.19999999999999996,25350,237,116160,printing,0.007799054729595741,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:44,1.8128435611724854,1.8136817000000178,1
60.10337061716078,60.0,201.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,69.28,136.837,0.19999999999999996,25350,237,116160,printing,0.008030223848740801,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:46,1.0606176853179932,1.0613730999999689,1
60.09026625397024,60.0,201.0,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,62.736,132.323,0.19999999999999996,25350,237,116160,printing,0.00826376679901426,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:48,1.0963070392608643,1.096695899999986,1
60.08051689089468,60.0,200.9,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,72.216,79.593,0.19999999999999996,25350,237,116160,printing,0.008551252456436988,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:50,1.575674295425415,1.5757836000000225,1
60.127153936404966,60.0,200.9,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,71.008,137.883,0.19999999999999996,25350,237,116160,printing,0.008760259281740164,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:52,0.9252843856811523,0.9261838999999554,1
60.14963467017208,60.0,200.7,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,73.237,138.754,0.19999999999999996,25350,237,116160,printing,0.008985786252916095,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:54,1.0253791809082031,1.0260103000000527,1
59.92779932666298,60.0,200.7,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,75.174,139.334,0.19999999999999996,25350,237,116160,printing,0.009257302346760489,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:57,1.4818358421325684,1.4819190000000049,1
60.10214955354148,60.0,200.7,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,76.915,139.717,0.19999999999999996,25350,237,116160,printing,0.009498830330915435,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:52:59,1.128659725189209,1.1293090000000348,1
60.17652367435153,60.0,200.5,200.0,0.0,1000.0,3000.0,5.0,45.0,1.4726361721589676,55.876,117.999,0.19999999999999996,25350,237,116160,printing,0.00972093108735238,UM3E_Leirmo_Exp1_Main_Artifact,2021-05-10 09:53:01,0.984062671661377,0.9848162000000116,1
