Build_platform_temperature,Build_platform_target_temperature,Hot_end_temperature,Hot_end_target_temperature,Progress,User,Object,Process_time,Fan_speed,Feed_rate,Current_height,Average_layer_duration,Last_layer_duration,Current_layer,Total_layers,Machine_state,Date,timetime,timeperf_counter,Part
61.0,60.0,199.6,200.0,0.0949385821890282,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,168,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:22,0.28585052490234375,0.28634480000002327,3
60.9,60.0,200.8,200.0,0.0962325907509027,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,169,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:24,0.3018980026245117,0.30274170000001277,3
60.9,60.0,200.8,200.0,0.108339751318327,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,171,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:25,0.303508996963501,0.30354130000000623,3
60.9,60.0,200.8,200.0,0.118602577843539,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,172,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:26,0.3134462833404541,0.31381860000001893,3
60.9,60.0,200.8,200.0,0.120387417239228,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,173,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:28,0.3120245933532715,0.31265010000001325,3
60.9,60.0,200.4,200.0,0.126545113154356,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,174,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:29,0.2949650287628174,0.294959399999982,3
60.9,60.0,200.4,200.0,0.130858475027271,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,176,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:30,0.3180837631225586,0.3180636000000163,3
60.9,60.0,200.4,200.0,0.142415310114358,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,177,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:32,0.313570499420166,0.31414619999998195,3
60.9,60.0,200.4,200.0,0.146758419310534,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,179,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:33,0.29471540451049805,0.29523989999998435,3
60.9,60.0,199.2,200.0,0.15447784969689,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,180,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:34,0.29435205459594727,0.29437189999998736,3
60.9,60.0,199.2,200.0,0.15447784969689,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,180,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:36,0.29712891578674316,0.2976758000000075,3
60.9,60.0,199.2,200.0,0.154909185884181,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,182,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:37,0.3004488945007324,0.3009781000000089,3
60.9,60.0,199.2,200.0,0.164829918191886,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,184,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:38,0.3273308277130127,0.3278962999999919,3
60.8,60.0,199.3,200.0,0.174557292898392,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,185,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:40,0.3024566173553467,0.3089554000000021,3
60.8,60.0,199.3,200.0,0.179911811085459,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,186,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:41,0.2927076816558838,0.2933517999999822,3
60.8,60.0,199.3,200.0,0.186515716849509,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,188,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:42,0.3010118007659912,0.30133109999999874,3
60.8,60.0,199.3,200.0,0.1869470530368,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,188,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:44,0.30623459815979004,0.30666460000000484,3
60.8,60.0,200.7,200.0,0.198593130093671,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,191,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:45,0.30809521675109863,0.30875140000000556,3
60.8,60.0,200.7,200.0,0.206639781035903,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,192,0,8640.0,0.20,0,0,1,105,printing,2021-05-11 19:57:46,0.31081438064575195,0.31111830000000396,3
60.8,60.0,200.7,200.0,0.207071117223194,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,193,0,8640.0,0.20,0,0,1,105,printing,2021-05-11 19:57:48,0.32952284812927246,0.33002340000001595,3
60.4,60.0,200.3,200.0,0.21540036773641,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,194,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:49,0.3115360736846924,0.31223470000000475,3
60.4,60.0,200.3,200.0,0.218851057234742,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,196,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:50,0.2978851795196533,0.2984888999999953,3
60.4,60.0,200.3,200.0,0.220145065796617,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,197,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:52,0.2894570827484131,0.28994939999998337,3
60.4,60.0,200.3,200.0,0.220576401983908,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,198,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:53,0.2960245609283447,0.29652079999999614,3
60.4,60.0,200.3,200.0,0.2210077381712,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,199,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:54,0.2982649803161621,0.29950189999999566,3
60.4,60.0,199.7,200.0,0.221870410545783,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,200,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:55,0.2935802936553955,0.29382549999999696,3
60.4,60.0,199.7,200.0,0.222733082920366,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,202,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:57,0.3105185031890869,0.3110102999999924,3
60.4,60.0,199.7,200.0,0.223774239234518,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,204,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:58,0.29119062423706055,0.29183230000001004,3
60.4,60.0,199.7,200.0,0.224636911609101,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,204,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:57:59,0.29142308235168457,0.2920834999999897,3
60.4,60.0,199.7,200.0,0.225499583983684,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,206,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:01,0.2949509620666504,0.2949280999999928,3
60.4,60.0,199.7,200.0,0.226362256358267,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,207,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:02,0.29553937911987305,0.29605430000000865,3
60.4,60.0,199.7,200.0,0.22722492873285,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,209,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:03,0.3003196716308594,0.3008105000000114,3
60.6,60.0,200.1,200.0,0.228087601107433,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,210,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:05,0.2940633296966553,0.29762999999999806,3
60.6,60.0,200.1,200.0,0.228950273482016,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,211,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:06,0.3040895462036133,0.3046397999999897,3
60.6,60.0,200.1,200.0,0.229991429796168,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,213,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:07,0.3182373046875,0.31884310000000937,3
60.6,60.0,200.1,200.0,0.229991429796168,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,213,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:09,0.2905690670013428,0.29118120000001113,3
60.3,60.0,200.1,200.0,0.230854102170751,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,215,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:10,0.29393553733825684,0.2944750000000056,3
60.3,60.0,200.1,200.0,0.231716774545334,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,217,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:11,0.28847670555114746,0.2889792,3
60.3,60.0,200.1,200.0,0.232579446919917,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,218,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:13,0.33377814292907715,0.3346614000000159,3
60.3,60.0,200.1,200.0,0.232579446919917,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,218,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:14,0.30435848236083984,0.3139118999999937,3
60.0,60.0,199.9,200.0,0.233456992956131,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,220,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:15,0.2945895195007324,0.2950644000000011,3
60.0,60.0,199.9,200.0,0.234334538992345,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,222,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:16,0.3063211441040039,0.30679279999998244,3
60.0,60.0,199.9,200.0,0.234334538992345,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,222,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:18,0.30135536193847656,0.30963030000000913,3
60.0,60.0,199.9,200.0,0.235212085028559,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,224,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:19,0.3055236339569092,0.30609560000002034,3
59.9,60.0,199.9,200.0,0.236089631064773,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,226,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:20,0.31173086166381836,0.3122216000000151,3
59.9,60.0,199.9,200.0,0.236089631064773,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,227,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:22,0.3042886257171631,0.30473380000000816,3
59.9,60.0,199.9,200.0,0.236967177100987,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,228,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:23,0.297710657119751,0.298267299999992,3
60.0,60.0,200.4,200.0,0.237413386949909,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,230,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:25,0.3913254737854004,0.3918749000000048,3
60.0,60.0,200.4,200.0,0.2378447231372,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,230,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:26,0.3023710250854492,0.30300410000000966,3
60.0,60.0,200.4,200.0,0.238276059324492,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,233,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:27,0.2968604564666748,0.2974661999999739,3
60.0,60.0,200.4,200.0,0.238722269173414,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,234,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:29,0.41000819206237793,0.4105763999999681,3
60.0,60.0,200.4,200.0,0.238722269173414,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,234,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:30,0.29933929443359375,0.2993445000000179,3
60.2,60.0,200.0,200.0,0.239599815209628,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,236,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:31,0.29921817779541016,0.29972870000000285,3
60.2,60.0,200.0,200.0,0.240031151396919,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,238,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:32,0.2909047603607178,0.2913583999999787,3
60.2,60.0,200.0,200.0,0.240477361245842,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,239,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:34,0.3005545139312744,0.30091690000000426,3
60.0,60.0,200.2,200.0,0.241711875161193,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,241,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:35,0.3036181926727295,0.30364660000003596,3
60.0,60.0,200.2,200.0,0.241711875161193,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,241,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:36,0.30123209953308105,0.30153930000000173,3
60.0,60.0,200.2,200.0,0.242589421197407,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,243,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:38,0.3035295009613037,0.30412169999999605,3
60.1,60.0,200.0,200.0,0.243035631046329,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,245,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:39,0.2940480709075928,0.294696799999997,3
60.1,60.0,200.0,200.0,0.243466967233621,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,245,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:40,0.29933834075927734,0.2998760000000402,3
60.1,60.0,200.0,200.0,0.243898303420912,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,247,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:42,0.3057565689086914,0.3063472000000047,3
60.1,60.0,200.0,200.0,0.244344513269835,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,248,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:43,0.3068656921386719,0.3073798000000352,3
59.9,60.0,200.0,200.0,0.245222059306049,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,250,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:44,0.30454039573669434,0.30488370000000486,3
59.9,60.0,200.0,200.0,0.245222059306049,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,250,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:46,0.30213117599487305,0.30259519999998474,3
59.9,60.0,200.0,200.0,0.246099605342262,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,252,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:47,0.30341339111328125,0.3039923999999701,3
59.9,60.0,200.0,200.0,0.246545815191185,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,254,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:48,0.30678248405456543,0.30683879999998,3
59.7,60.0,199.5,200.0,0.246977151378476,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,255,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:50,0.2891507148742676,0.2898413000000346,3
59.7,60.0,199.5,200.0,0.247408487565768,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,256,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:51,0.3039267063140869,0.3044088000000329,3
59.7,60.0,199.5,200.0,0.24785469741469,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,257,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:52,0.3030564785003662,0.30363760000000184,3
59.7,60.0,199.5,200.0,0.248300907263612,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,259,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:54,0.29483699798583984,0.29574809999996887,3
60.1,60.0,199.8,200.0,0.248732243450904,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,260,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:55,0.29715418815612793,0.30224810000004254,3
60.1,60.0,199.8,200.0,0.249342063577764,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,262,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:56,0.3119962215423584,0.3126159000000257,3
60.1,60.0,199.8,200.0,0.249788273426686,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,262,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:57,0.2975935935974121,0.29790539999999055,3
60.1,60.0,199.8,200.0,0.250234483275609,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,264,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:58:59,0.3002636432647705,0.3072691000000418,3
59.9,60.0,200.2,200.0,0.2506658194629,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,265,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:00,0.3073387145996094,0.3075043999999707,3
59.9,60.0,200.2,200.0,0.251543365499114,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,267,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:01,0.31743621826171875,0.3177218999999809,3
59.9,60.0,200.2,200.0,0.251543365499114,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,267,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:03,0.2964751720428467,0.30429780000002893,3
59.9,60.0,200.2,200.0,0.252420911535328,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,270,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:04,0.3072202205657959,0.30795290000003206,3
60.2,60.0,200.2,200.0,0.252420911535328,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,270,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:05,0.3021857738494873,0.302480399999979,3
60.2,60.0,200.2,200.0,0.25347694151111,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,272,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:07,0.2920188903808594,0.30602360000000317,3
60.2,60.0,200.2,200.0,0.25347694151111,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,272,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:08,0.31042933464050293,0.31099970000002486,3
60.2,60.0,200.0,200.0,0.254354487547324,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,275,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:09,0.2864041328430176,0.287016900000026,3
60.2,60.0,200.0,200.0,0.254354487547324,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,275,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:11,0.2886204719543457,0.29778299999998126,3
60.2,60.0,200.0,200.0,0.255232033583538,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,278,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:12,0.29938650131225586,0.29998580000000175,3
60.2,60.0,200.0,200.0,0.255232033583538,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,278,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:13,0.2941617965698242,0.2945179999999823,3
59.8,60.0,199.6,200.0,0.256109579619752,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,280,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:15,0.3164064884185791,0.3182244000000196,3
59.8,60.0,199.6,200.0,0.256109579619752,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,280,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:16,0.3016955852508545,0.3022889999999734,3
59.8,60.0,199.6,200.0,0.256540915807043,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,283,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:17,0.29824256896972656,0.29894130000002406,3
59.8,60.0,199.6,200.0,0.256987125655966,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,283,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:19,0.29723238945007324,0.29762790000000905,3
60.0,60.0,200.1,200.0,0.257433335504888,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,285,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:20,0.3176732063293457,0.3184841000000347,3
60.0,60.0,200.1,200.0,0.257864671692179,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,286,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:21,0.2892131805419922,0.2894426000000294,3
60.0,60.0,200.1,200.0,0.258296007879471,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,288,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 19:59:23,0.29479408264160156,0.29539879999998675,3
