Build_platform_temperature,Build_platform_target_temperature,Hot_end_temperature,Hot_end_target_temperature,Progress,User,Object,Process_time,Fan_speed,Feed_rate,Current_height,Average_layer_duration,Last_layer_duration,Current_layer,Total_layers,Machine_state,Date,timetime,timeperf_counter,Part
61.3,60.0,199.9,200.0,0.027010569521428,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,133,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:02,0.29972410202026367,0.2998264000000006,2
61.3,60.0,200.1,200.0,0.0274270320470888,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,135,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:03,0.29969120025634766,0.30003200000001584,2
61.3,60.0,200.1,200.0,0.0278434945727496,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,136,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:04,0.29360032081604004,0.2939159000000018,2
61.3,60.0,200.1,200.0,0.0282599570984104,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,138,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:06,0.3090634346008301,0.30965439999999944,2
61.0,60.0,200.3,200.0,0.0295390919986542,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,139,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:07,0.30237340927124023,0.3083402000000035,2
61.0,60.0,200.3,200.0,0.0351464624334441,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,140,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:08,0.303663969039917,0.3044441999999776,2
61.0,60.0,200.3,200.0,0.0355777986207356,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,142,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:10,0.31879091262817383,0.3196041000000207,2
61.0,60.0,200.3,200.0,0.0390284881190678,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,143,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:11,0.3124241828918457,0.326085599999999,2
60.9,60.0,199.2,200.0,0.0512100169946458,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,144,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:12,0.30753159523010254,0.3139269999999783,2
60.9,60.0,199.2,200.0,0.0601342139730912,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,146,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:13,0.30147266387939453,0.30197760000001495,2
60.9,60.0,199.2,200.0,0.063436166855116,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,147,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:15,0.2963898181915283,0.3011045000000081,2
60.9,60.0,199.2,200.0,0.0677941497129235,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,148,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:16,0.31285810470581055,0.31342159999996966,2
60.7,60.0,199.1,200.0,0.0738328563350048,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,150,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:17,0.3172268867492676,0.3177096000000006,2
60.7,60.0,199.1,200.0,0.0859548905640598,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,151,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:19,0.34366822242736816,0.3459209000000101,2
60.7,60.0,199.1,200.0,0.087620740666703,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,152,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:20,0.29639625549316406,0.30874090000003207,2
60.7,60.0,199.1,200.0,0.0945072460017366,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,154,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:21,0.3217175006866455,0.3234261999999717,2
60.8,60.0,200.4,200.0,0.0949385821890282,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,155,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:23,0.30403995513916016,0.3046322999999802,2
60.8,60.0,200.4,200.0,0.0962325907509027,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,156,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:24,0.3043630123138428,0.3131247999999687,2
60.8,60.0,200.4,200.0,0.108339751318327,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,158,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:25,0.2862718105316162,0.2978787000000125,2
60.7,60.0,200.8,200.0,0.118602577843539,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,159,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:27,0.30826783180236816,0.3090434000000073,2
60.7,60.0,200.8,200.0,0.120387417239228,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,160,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:28,0.30084800720214844,0.30394430000001194,2
60.7,60.0,200.8,200.0,0.126545113154356,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,161,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:29,0.2791569232940674,0.29347310000002835,2
60.7,60.0,200.8,200.0,0.130427138839979,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,163,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:31,0.31867098808288574,0.31923519999998007,2
60.8,60.0,200.5,200.0,0.141998847588697,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,164,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:32,0.30040836334228516,0.3106948000000216,2
60.8,60.0,200.5,200.0,0.146758419310534,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,166,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:33,0.3020343780517578,0.31270990000001575,2
60.8,60.0,200.5,200.0,0.15447784969689,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,167,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:35,0.30692625045776367,0.30744490000000724,2
60.8,60.0,200.5,200.0,0.15447784969689,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,167,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:36,0.28977131843566895,0.2970837999999958,2
60.8,60.0,200.5,200.0,0.154909185884181,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,169,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:37,0.30710792541503906,0.31647649999996474,2
60.4,60.0,199.9,200.0,0.164829918191886,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,171,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:39,0.3176696300506592,0.31829500000003463,2
60.4,60.0,199.9,200.0,0.17411108304947,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,172,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:40,0.28047800064086914,0.2848690000000147,2
60.4,60.0,199.9,200.0,0.179911811085459,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,173,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:41,0.2879936695098877,0.2889250000000061,2
60.4,60.0,200.4,200.0,0.186515716849509,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,175,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:43,0.2977001667022705,0.3055005000000506,2
60.4,60.0,200.4,200.0,0.1869470530368,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,176,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:44,0.3040740489959717,0.30468359999997574,2
60.4,60.0,200.4,200.0,0.19816179390638,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,177,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:45,0.30280613899230957,0.3160541999999964,2
60.4,60.0,200.4,200.0,0.206639781035903,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,178,0,8640.0,0.20,0,0,1,105,printing,2021-05-11 16:51:46,0.29292798042297363,0.304858500000023,2
60.5,60.0,200.6,200.0,0.207071117223194,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,180,0,8640.0,0.20,0,0,1,105,printing,2021-05-11 16:51:48,0.31892991065979004,0.3195984999999837,2
60.5,60.0,200.6,200.0,0.214969031549119,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,181,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:49,0.3125922679901123,0.313555000000008,2
60.5,60.0,200.6,200.0,0.218851057234742,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,183,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:50,0.28574514389038086,0.29888699999997925,2
60.5,60.0,200.0,200.0,0.220145065796617,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,184,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:52,0.31399059295654297,0.314731399999971,2
60.4,60.0,200.0,200.0,0.220576401983908,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,185,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:53,0.29047107696533203,0.3020559999999932,2
60.4,60.0,200.0,200.0,0.2210077381712,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,186,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:54,0.2955739498138428,0.3034051000000204,2
60.4,60.0,200.0,200.0,0.221870410545783,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,187,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:56,0.30832505226135254,0.30889430000001994,2
60.4,60.0,200.0,200.0,0.222733082920366,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,189,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:57,0.2960035800933838,0.29999360000005026,2
60.4,60.0,199.8,200.0,0.223774239234518,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,190,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:51:58,0.31258487701416016,0.3126265999999873,2
60.4,60.0,199.8,200.0,0.224636911609101,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,191,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:00,0.28558897972106934,0.2985797999999704,2
60.4,60.0,199.8,200.0,0.225499583983684,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,192,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:01,0.30725741386413574,0.3078506999999604,2
60.3,60.0,200.1,200.0,0.226362256358267,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,194,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:02,0.31299376487731934,0.31343600000002425,2
60.3,60.0,200.1,200.0,0.22722492873285,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,195,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:04,0.302898645401001,0.31002150000000483,2
60.3,60.0,200.1,200.0,0.228087601107433,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,197,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:05,0.30756497383117676,0.3082474999999931,2
60.3,60.0,200.1,200.0,0.228950273482016,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,198,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:06,0.28901100158691406,0.2894578000000365,2
60.3,60.0,200.1,200.0,0.229991429796168,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,200,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:08,0.3042263984680176,0.3120101999999747,2
60.2,60.0,200.1,200.0,0.229991429796168,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,200,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:09,0.310971736907959,0.3112858000000074,2
60.2,60.0,200.1,200.0,0.230854102170751,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,202,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:10,0.3053302764892578,0.30607969999999796,2
60.2,60.0,200.1,200.0,0.231716774545334,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,204,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:12,0.2922818660736084,0.3002232000000049,2
60.0,60.0,200.1,200.0,0.232579446919917,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,205,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:13,0.2883732318878174,0.28896860000003244,2
60.0,60.0,200.1,200.0,0.232579446919917,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,205,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:14,0.29500341415405273,0.2957082000000355,2
60.0,60.0,200.1,200.0,0.233456992956131,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,207,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:16,0.2866039276123047,0.2942551999999523,2
59.9,60.0,199.6,200.0,0.234334538992345,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,209,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:17,0.3089139461517334,0.30936140000000023,2
59.9,60.0,199.6,200.0,0.234334538992345,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,209,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:18,0.2928810119628906,0.30076120000001083,2
59.9,60.0,199.6,200.0,0.235212085028559,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,211,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:19,0.30309343338012695,0.3114985999999931,2
59.9,60.0,199.6,200.0,0.236089631064773,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,213,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:21,0.3010833263397217,0.30161259999999857,2
59.9,60.0,199.6,200.0,0.236089631064773,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,214,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:22,0.2937335968017578,0.3017646000000127,2
59.9,60.0,199.8,200.0,0.236967177100987,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,214,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:23,0.2895932197570801,0.29561080000001994,2
59.9,60.0,199.8,200.0,0.237413386949909,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,217,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:25,0.30912089347839355,0.30908200000004626,2
59.9,60.0,199.8,200.0,0.2378447231372,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,217,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:26,0.29952311515808105,0.3024702000000161,2
59.9,60.0,199.9,200.0,0.238276059324492,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,219,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:27,0.28737759590148926,0.29436319999996385,2
59.9,60.0,199.9,200.0,0.238722269173414,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,221,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:29,0.3019144535064697,0.30237280000000055,2
59.9,60.0,199.9,200.0,0.238722269173414,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,221,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:30,0.2916445732116699,0.29861820000002126,2
59.9,60.0,199.9,200.0,0.239599815209628,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,223,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:31,0.30269932746887207,0.30962410000000773,2
59.9,60.0,200.4,200.0,0.240031151396919,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,225,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:33,0.2965726852416992,0.29718400000001566,2
59.9,60.0,200.4,200.0,0.240477361245842,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,226,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:34,0.3019123077392578,0.3047880999999961,2
59.9,60.0,200.4,200.0,0.241280538973902,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,227,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:35,0.3009300231933594,0.3088232000000062,2
59.9,60.0,200.4,200.0,0.241711875161193,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,228,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:37,0.2963244915008545,0.2963538999999855,2
59.9,60.0,200.0,200.0,0.242589421197407,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,230,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:38,0.298907995223999,0.30668029999998225,2
59.9,60.0,200.0,200.0,0.243035631046329,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,231,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:39,0.3005497455596924,0.3084338999999545,2
59.9,60.0,200.0,200.0,0.243466967233621,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,232,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:41,0.29272913932800293,0.2930511000000138,2
59.7,60.0,200.1,200.0,0.243898303420912,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,234,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:42,0.2729923725128174,0.28082539999996925,2
59.7,60.0,200.1,200.0,0.244344513269835,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,235,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:43,0.31082606315612793,0.3108175000000415,2
59.7,60.0,200.1,200.0,0.244790723118757,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,237,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:44,0.30476832389831543,0.30527769999997645,2
59.7,60.0,200.1,200.0,0.245222059306049,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,237,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:46,0.2862391471862793,0.2959744999999998,2
60.1,60.0,200.0,200.0,0.246099605342262,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,239,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:47,0.306729793548584,0.3073239000000285,2
60.1,60.0,200.0,200.0,0.246099605342262,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,241,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:48,0.30594301223754883,0.30657709999996996,2
60.1,60.0,200.0,200.0,0.246977151378476,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,242,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:50,0.29282093048095703,0.3008715999999936,2
60.1,60.0,200.0,200.0,0.247408487565768,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,243,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:51,0.2992215156555176,0.2999068999999963,2
60.2,60.0,200.2,200.0,0.24785469741469,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,244,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:52,0.3027608394622803,0.30341980000002877,2
60.2,60.0,200.2,200.0,0.248300907263612,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,246,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:54,0.2846949100494385,0.2985686999999757,2
60.2,60.0,200.2,200.0,0.248732243450904,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,247,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:55,0.30164289474487305,0.3016799999999762,2
60.2,60.0,200.2,200.0,0.249342063577764,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,248,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:56,0.3043966293334961,0.30496829999998454,2
60.0,60.0,200.1,200.0,0.249788273426686,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,249,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:58,0.2992672920227051,0.3001160000000027,2
60.0,60.0,200.1,200.0,0.250234483275609,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,251,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:52:59,0.2850050926208496,0.2928504999999859,2
60.0,60.0,200.1,200.0,0.2506658194629,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,252,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:00,0.2895817756652832,0.2956851999999799,2
60.0,60.0,200.1,200.0,0.251097155650192,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,254,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:02,0.3047316074371338,0.3052783999999633,2
59.9,60.0,199.5,200.0,0.251543365499114,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,254,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:03,0.2912111282348633,0.30371880000001283,2
59.9,60.0,199.5,200.0,0.251989575348036,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,257,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:04,0.4091978073120117,0.4103703999999766,2
59.9,60.0,199.5,200.0,0.252420911535328,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,257,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:06,0.30725622177124023,0.307918299999983,2
59.9,60.0,199.5,200.0,0.253030731662188,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,259,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:07,0.2827749252319336,0.2922541000000365,2
60.0,60.0,200.0,200.0,0.25347694151111,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,259,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:08,0.3006129264831543,0.30252150000001166,2
60.0,60.0,200.0,200.0,0.254354487547324,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,262,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:10,0.2991480827331543,0.2990988000000243,2
60.0,60.0,200.0,200.0,0.254354487547324,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,262,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:11,0.3036062717437744,0.30423620000004803,2
59.9,60.0,199.8,200.0,0.254785823734616,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,264,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:12,0.301769495010376,0.30234960000001365,2
59.9,60.0,199.8,200.0,0.255232033583538,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,264,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:13,0.2915325164794922,0.2924257999999895,2
59.9,60.0,199.8,200.0,0.25567824343246,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,267,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:15,0.30153632164001465,0.3021099000000049,2
59.9,60.0,199.8,200.0,0.256109579619752,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,267,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:16,0.2947733402252197,0.2953006000000187,2
59.9,60.0,200.5,200.0,0.256540915807043,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,269,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:17,0.2885909080505371,0.2890579000000457,2
59.9,60.0,200.5,200.0,0.256987125655966,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,270,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:19,0.2919454574584961,0.2924274000000082,2
59.9,60.0,200.5,200.0,0.257433335504888,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,272,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:20,0.30215954780578613,0.30234400000000505,2
59.9,60.0,200.5,200.0,0.257864671692179,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,273,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:21,0.2875049114227295,0.2881036999999651,2
60.1,60.0,200.4,200.0,0.258296007879471,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,275,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:23,0.293917179107666,0.29459959999996954,2
60.1,60.0,200.4,200.0,0.258742217728393,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,275,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 16:53:24,0.29138827323913574,0.2915219999999863,2
