Build_platform_temperature,Build_platform_target_temperature,Hot_end_temperature,Hot_end_target_temperature,Progress,User,Object,Process_time,Fan_speed,Feed_rate,Current_height,Average_layer_duration,Last_layer_duration,Current_layer,Total_layers,Machine_state,Date,timetime,timeperf_counter,Part
60.4,60.0,200.6,200.0,0.20224296376952,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,136,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:03,0.3197021484375,0.32022469999998293,1
60.3,60.0,199.9,200.0,0.212495527504805,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,137,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:05,0.3297092914581299,0.33028079999999704,1
60.3,60.0,199.9,200.0,0.214278582067464,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,139,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:06,0.30788516998291016,0.30789149999998244,1
60.3,60.0,199.9,200.0,0.220875883949299,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,140,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:07,0.31874608993530273,0.31890379999998686,1
60.3,60.0,199.9,200.0,0.224754027623081,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,141,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:09,0.3160519599914551,0.3161254000000042,1
60.1,60.0,199.5,200.0,0.236314164704316,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,143,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:10,0.3468804359436035,0.34739050000001725,1
60.1,60.0,199.5,200.0,0.24096496535525,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,144,0,8640.0,0.20,0,0,1,105,printing,2021-05-11 13:52:11,0.3156859874725342,0.31561909999999216,1
60.1,60.0,199.5,200.0,0.24842407694237,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,145,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:13,0.3457338809967041,0.3460682999999847,1
60.1,60.0,199.5,200.0,0.25187131576351,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,147,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:14,0.30309462547302246,0.3036649000000011,1
60.4,60.0,200.0,200.0,0.25359493517408,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,148,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:15,0.299283504486084,0.29992599999999925,1
60.4,60.0,200.0,200.0,0.254456744879364,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,149,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:17,0.310636043548584,0.3107703000000015,1
60.4,60.0,200.0,200.0,0.255318554584649,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,151,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:18,0.3382704257965088,0.3387931999999978,1
60.2,60.0,200.5,200.0,0.256180364289934,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,152,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:19,0.3052947521209717,0.30600080000002094,1
60.2,60.0,200.5,200.0,0.257042173995219,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,153,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:21,0.31877875328063965,0.3193187999999907,1
60.2,60.0,200.5,200.0,0.257903983700504,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,155,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:22,0.3182053565979004,0.31863440000000764,1
60.2,60.0,200.5,200.0,0.258765793405789,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,156,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:24,0.3317534923553467,0.3321731999999997,1
60.1,60.0,200.1,200.0,0.259627603111074,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,157,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:25,0.29910850524902344,0.29953890000001593,1
60.1,60.0,200.1,200.0,0.260489412816358,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,159,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:26,0.2947878837585449,0.2952808999999945,1
60.1,60.0,200.1,200.0,0.261351222521643,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,160,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:27,0.29842090606689453,0.29903319999999667,1
60.1,60.0,200.1,200.0,0.261351222521643,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,161,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:29,0.31715989112854004,0.31753130000001306,1
60.1,60.0,200.1,200.0,0.262213032226928,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,161,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:30,0.3132047653198242,0.313697899999994,1
60.0,60.0,199.7,200.0,0.263074841932213,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,163,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:31,0.3105132579803467,0.3112019999999802,1
60.0,60.0,199.7,200.0,0.263936651637498,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,165,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:33,0.3092210292816162,0.30924519999999234,1
60.0,60.0,199.7,200.0,0.264976766799049,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,167,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:34,0.2957627773284912,0.2963996000000009,1
60.0,60.0,199.7,200.0,0.264976766799049,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,168,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:35,0.3502476215362549,0.35044840000000477,1
60.0,60.0,199.7,200.0,0.265838576504333,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,168,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:37,0.3115236759185791,0.31205280000000357,1
60.0,60.0,199.7,200.0,0.266700386209618,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,170,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:38,0.31885814666748047,0.31912189999999896,1
60.0,60.0,199.7,200.0,0.267577054702925,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,172,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:39,0.3125481605529785,0.3130098999999973,1
60.0,60.0,199.7,200.0,0.267577054702925,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,172,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:41,0.29593563079833984,0.29615929999999935,1
59.8,60.0,200.0,200.0,0.268453723196232,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,174,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:42,0.2924466133117676,0.292374499999994,1
59.8,60.0,200.0,200.0,0.269687002602071,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,176,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:43,0.3082926273345947,0.30893009999999776,1
59.8,60.0,200.0,200.0,0.269865308058337,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,177,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:45,0.3118865489959717,0.3124495000000138,1
59.8,60.0,200.1,200.0,0.270741976551644,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,177,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:46,0.30594468116760254,0.30634449999999447,1
59.8,60.0,200.1,200.0,0.271618645044951,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,180,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:47,0.2984187602996826,0.2988586999999825,1
59.8,60.0,200.1,200.0,0.272064408685615,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,181,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:49,0.30351686477661133,0.30389279999999985,1
60.2,60.0,199.8,200.0,0.272495313538258,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,182,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:50,0.4072854518890381,0.40761439999999993,1
60.2,60.0,199.8,200.0,0.272495313538258,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,182,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:51,0.3144080638885498,0.3147989999999936,1
60.2,60.0,199.8,200.0,0.273371982031565,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,185,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:53,0.3058750629425049,0.30642760000000635,1
60.2,60.0,199.8,200.0,0.273371982031565,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,185,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:54,0.31450438499450684,0.31495790000002444,1
60.0,60.0,199.7,200.0,0.274248650524872,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,188,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:55,0.3138289451599121,0.3139186999999879,1
60.0,60.0,199.7,200.0,0.274248650524872,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,188,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:57,0.29879307746887207,0.29967849999999885,1
60.0,60.0,199.7,200.0,0.275125319018179,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,190,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:58,0.308455228805542,0.3085777999999948,1
60.0,60.0,199.7,200.0,0.275571082658843,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,192,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:52:59,0.324970006942749,0.3256093999999905,1
59.7,60.0,199.4,200.0,0.276001987511486,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,193,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:01,0.30629944801330566,0.3063869000000068,1
59.7,60.0,199.4,200.0,0.276432892364128,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,194,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:02,0.2927227020263672,0.2931092999999976,1
59.7,60.0,199.4,200.0,0.276878656004793,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,195,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:03,0.29904723167419434,0.2994197000000156,1
59.7,60.0,200.1,200.0,0.2777553244981,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,197,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:05,0.326613187789917,0.32705470000001924,1
59.7,60.0,200.1,200.0,0.278186229350742,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,198,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:06,0.2977733612060547,0.29825420000000236,1
59.7,60.0,200.1,200.0,0.278631992991407,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,199,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:07,0.3315439224243164,0.3319255000000112,1
59.7,60.0,200.1,200.0,0.279077756632071,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,201,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:09,0.32505011558532715,0.3251968000000147,1
59.7,60.0,200.1,200.0,0.279508661484714,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,202,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:10,0.2944495677947998,0.2952826000000073,1
60.0,60.0,200.6,200.0,0.279939566337356,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,204,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:11,0.3055241107940674,0.30567080000000146,1
60.0,60.0,200.6,200.0,0.280385329978021,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,204,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:13,0.2980055809020996,0.2983641000000148,1
60.0,60.0,200.6,200.0,0.281261998471328,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,206,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:14,0.3195621967315674,0.32022309999999266,1
60.0,60.0,200.6,200.0,0.281261998471328,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,206,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:15,0.3279225826263428,0.32826979999998684,1
59.9,60.0,200.0,200.0,0.282138666964635,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,209,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:17,0.3041503429412842,0.3048895000000016,1
59.9,60.0,200.0,200.0,0.282584430605299,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,210,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:18,0.2963383197784424,0.2969137999999987,1
59.9,60.0,200.0,200.0,0.283015335457942,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,211,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:19,0.29917407035827637,0.29990399999999795,1
59.9,60.0,200.0,200.0,0.283446240310584,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,213,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:20,0.28418755531311035,0.2841499999999826,1
59.9,60.0,200.0,200.0,0.283892003951249,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,214,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:22,0.30372166633605957,0.30426819999999566,1
59.9,60.0,200.0,200.0,0.284337767591913,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,216,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:23,0.3151273727416992,0.3156157999999891,1
59.9,60.0,200.0,200.0,0.284768672444556,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,216,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:24,0.3105010986328125,0.31113420000002634,1
60.0,60.0,199.7,200.0,0.285199577297198,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,218,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:26,0.3049943447113037,0.30562989999998535,1
60.0,60.0,199.7,200.0,0.285645340937863,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,219,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:27,0.2923436164855957,0.29265989999998965,1
60.0,60.0,199.7,200.0,0.286091104578527,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,221,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:28,0.29217076301574707,0.29296010000001615,1
60.0,60.0,199.7,200.0,0.28652200943117,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,221,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:30,0.30570006370544434,0.30640149999999267,1
59.8,60.0,200.0,200.0,0.286952914283812,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,223,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:31,0.3023049831390381,0.3023492999999746,1
59.8,60.0,200.0,200.0,0.287398677924477,_api,Leirmo_Exp1_Main_Artifact_0.2mm_PLA_MK3S_2h50m.gcode,224,0,1200.0,0.20,0,0,1,105,printing,2021-05-11 13:53:32,0.3138737678527832,0.3141562999999792,1
