Hot_end_temperature,Machine_state,Date,Current_layer,Total_Layers,Printed_Object,User,Time_left,Plastic_material,timetime,timeperf_counter,Part
276,Printing,2021-05-04 11:32:46,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1411113739013672,0.1410415999999941,1
276,Printing,2021-05-04 11:32:47,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13410592079162598,0.13381369999999038,1
276,Printing,2021-05-04 11:32:48,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1646595001220703,0.1649866000000202,1
276,Printing,2021-05-04 11:32:49,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12969374656677246,0.12967580000000112,1
276,Printing,2021-05-04 11:32:51,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1751251220703125,0.1748072000000036,1
279,Printing,2021-05-04 11:32:52,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13480639457702637,0.13523159999999734,1
279,Printing,2021-05-04 11:32:53,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1318204402923584,0.13212540000000672,1
279,Printing,2021-05-04 11:32:54,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13920331001281738,0.13921140000002197,1
279,Printing,2021-05-04 11:32:55,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1366133689880371,0.1366873000000055,1
277,Printing,2021-05-04 11:32:56,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13477635383605957,0.13438970000001405,1
277,Printing,2021-05-04 11:32:58,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12661504745483398,0.12634109999999055,1
277,Printing,2021-05-04 11:32:59,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13687753677368164,0.13693340000000376,1
277,Printing,2021-05-04 11:33:00,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13785362243652344,0.13788309999998205,1
277,Printing,2021-05-04 11:33:01,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16215801239013672,0.162444899999997,1
276,Printing,2021-05-04 11:33:02,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13428616523742676,0.1340155999999979,1
276,Printing,2021-05-04 11:33:03,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13249444961547852,0.13227810000000773,1
276,Printing,2021-05-04 11:33:05,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.155961275100708,0.15572280000003502,1
276,Printing,2021-05-04 11:33:06,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1310131549835205,0.13141059999998106,1
274,Printing,2021-05-04 11:33:07,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15385985374450684,0.15347900000000436,1
274,Printing,2021-05-04 11:33:08,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12934231758117676,0.12873960000001716,1
274,Printing,2021-05-04 11:33:09,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13456439971923828,0.13426960000003874,1
274,Printing,2021-05-04 11:33:11,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1494603157043457,0.1492424999999571,1
273,Printing,2021-05-04 11:33:12,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.131364107131958,0.13108809999999949,1
273,Printing,2021-05-04 11:33:13,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12971115112304688,0.12953010000001086,1
273,Printing,2021-05-04 11:33:14,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15216732025146484,0.1525790000000029,1
273,Printing,2021-05-04 11:33:15,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15434861183166504,0.1548381000000063,1
273,Printing,2021-05-04 11:33:16,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1289808750152588,0.129549499999996,1
273,Printing,2021-05-04 11:33:18,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13078618049621582,0.13065890000001446,1
273,Printing,2021-05-04 11:33:19,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13002777099609375,0.12965859999997065,1
273,Printing,2021-05-04 11:33:20,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14214015007019043,0.14121490000002268,1
273,Printing,2021-05-04 11:33:21,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13327264785766602,0.13366750000000138,1
273,Printing,2021-05-04 11:33:22,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12900018692016602,0.12917319999996835,1
273,Printing,2021-05-04 11:33:23,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12964653968811035,0.12995790000002216,1
273,Printing,2021-05-04 11:33:25,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15282750129699707,0.15272320000002537,1
273,Printing,2021-05-04 11:33:26,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12970876693725586,0.129299900000035,1
274,Printing,2021-05-04 11:33:27,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14716458320617676,0.147515100000021,1
274,Printing,2021-05-04 11:33:28,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13077521324157715,0.1310636000000045,1
274,Printing,2021-05-04 11:33:29,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14850687980651855,0.1487542000000417,1
274,Printing,2021-05-04 11:33:30,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13220763206481934,0.13248240000001488,1
274,Printing,2021-05-04 11:33:32,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13099050521850586,0.130528599999991,1
274,Printing,2021-05-04 11:33:33,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13140559196472168,0.13120029999998906,1
274,Printing,2021-05-04 11:33:34,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1332874298095703,0.13329400000003488,1
274,Printing,2021-05-04 11:33:35,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15259552001953125,0.15179050000000416,1
274,Printing,2021-05-04 11:33:36,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14705109596252441,0.1466342999999597,1
275,Printing,2021-05-04 11:33:37,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13041973114013672,0.12996229999998832,1
275,Printing,2021-05-04 11:33:39,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1320340633392334,0.1313586999999643,1
275,Printing,2021-05-04 11:33:40,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16353416442871094,0.16334249999999884,1
275,Printing,2021-05-04 11:33:41,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12870073318481445,0.12886869999999817,1
276,Printing,2021-05-04 11:33:42,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1327507495880127,0.1331508000000099,1
276,Printing,2021-05-04 11:33:43,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11824822425842285,0.11797889999996869,1
276,Printing,2021-05-04 11:33:44,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12644743919372559,0.12552240000002257,1
276,Printing,2021-05-04 11:33:46,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15558433532714844,0.1559818000000064,1
276,Printing,2021-05-04 11:33:47,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11730790138244629,0.11747969999998986,1
276,Printing,2021-05-04 11:33:48,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11883950233459473,0.11918090000000348,1
276,Printing,2021-05-04 11:33:49,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13892102241516113,0.13844739999996136,1
276,Printing,2021-05-04 11:33:50,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12540745735168457,0.12525510000000395,1
275,Printing,2021-05-04 11:33:51,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1183159351348877,0.11859369999996261,1
275,Printing,2021-05-04 11:33:52,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1318531036376953,0.13190390000005436,1
275,Printing,2021-05-04 11:33:54,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14467477798461914,0.14424659999997402,1
275,Printing,2021-05-04 11:33:55,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13561582565307617,0.13639600000004748,1
275,Printing,2021-05-04 11:33:56,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1277928352355957,0.12745050000000901,1
274,Printing,2021-05-04 11:33:57,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12012195587158203,0.11990289999999959,1
274,Printing,2021-05-04 11:33:58,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1354234218597412,0.13535810000001902,1
274,Printing,2021-05-04 11:33:59,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11803960800170898,0.11840760000001183,1
274,Printing,2021-05-04 11:34:01,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12755084037780762,0.12736460000002126,1
274,Printing,2021-05-04 11:34:02,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11717414855957031,0.11724530000003597,1
274,Printing,2021-05-04 11:34:03,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1201179027557373,0.12035739999998896,1
274,Printing,2021-05-04 11:34:04,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12879061698913574,0.12842819999997346,1
274,Printing,2021-05-04 11:34:05,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14409995079040527,0.14462959999997338,1
274,Printing,2021-05-04 11:34:06,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11897158622741699,0.11955490000002555,1
274,Printing,2021-05-04 11:34:08,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11776351928710938,0.1180475999999544,1
274,Printing,2021-05-04 11:34:09,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1377122402191162,0.13795380000004798,1
274,Printing,2021-05-04 11:34:10,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11754250526428223,0.11776420000001053,1
274,Printing,2021-05-04 11:34:11,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1377112865447998,0.13706320000000005,1
274,Printing,2021-05-04 11:34:12,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11781024932861328,0.11791390000001911,1
274,Printing,2021-05-04 11:34:13,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12117958068847656,0.12144069999999374,1
274,Printing,2021-05-04 11:34:14,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13153934478759766,0.13177489999998215,1
274,Printing,2021-05-04 11:34:16,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12162423133850098,0.12184559999997191,1
274,Printing,2021-05-04 11:34:17,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11740255355834961,0.11752079999996567,1
274,Printing,2021-05-04 11:34:18,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13047266006469727,0.13082239999999956,1
274,Printing,2021-05-04 11:34:19,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12061452865600586,0.12061530000005405,1
274,Printing,2021-05-04 11:34:20,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13278818130493164,0.13242300000001705,1
276,Printing,2021-05-04 11:34:21,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12329363822937012,0.1231399000000124,1
276,Printing,2021-05-04 11:34:23,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1250743865966797,0.12489780000004203,1
276,Printing,2021-05-04 11:34:24,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12310409545898438,0.12327770000001692,1
276,Printing,2021-05-04 11:34:25,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12810492515563965,0.12846439999998438,1
276,Printing,2021-05-04 11:34:26,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12033581733703613,0.12086439999995946,1
276,Printing,2021-05-04 11:34:27,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12917876243591309,0.12932130000001507,1
276,Printing,2021-05-04 11:34:28,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11745691299438477,0.117517399999997,1
276,Printing,2021-05-04 11:34:30,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12160372734069824,0.12186320000000705,1
276,Printing,2021-05-04 11:34:31,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13621950149536133,0.1362922999999796,1
276,Printing,2021-05-04 11:34:32,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13139986991882324,0.1315114999999878,1
276,Printing,2021-05-04 11:34:33,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11876249313354492,0.11873830000001817,1
276,Printing,2021-05-04 11:34:34,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12857770919799805,0.12853490000003376,1
276,Printing,2021-05-04 11:34:35,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12372684478759766,0.12396350000000211,1
274,Printing,2021-05-04 11:34:36,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13424897193908691,0.13374600000003056,1
274,Printing,2021-05-04 11:34:38,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11997342109680176,0.12027850000004037,1
274,Printing,2021-05-04 11:34:39,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11893320083618164,0.1193822000000182,1
274,Printing,2021-05-04 11:34:40,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12200212478637695,0.12250540000002275,1
274,Printing,2021-05-04 11:34:41,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13888835906982422,0.138842899999986,1
274,Printing,2021-05-04 11:34:42,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12243437767028809,0.12188779999996768,1
274,Printing,2021-05-04 11:34:43,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11953878402709961,0.11963500000001659,1
274,Printing,2021-05-04 11:34:45,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14045238494873047,0.13970669999997654,1
274,Printing,2021-05-04 11:34:46,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11943745613098145,0.11951040000002422,1
274,Printing,2021-05-04 11:34:47,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1308577060699463,0.13114050000001498,1
274,Printing,2021-05-04 11:34:48,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12616896629333496,0.12612059999997882,1
274,Printing,2021-05-04 11:34:49,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12380528450012207,0.12390030000000252,1
274,Printing,2021-05-04 11:34:50,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12574148178100586,0.12591889999998784,1
274,Printing,2021-05-04 11:34:51,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12277483940124512,0.12303940000003877,1
274,Printing,2021-05-04 11:34:53,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13541078567504883,0.1354554000000121,1
274,Printing,2021-05-04 11:34:54,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11954712867736816,0.11954709999997704,1
274,Printing,2021-05-04 11:34:55,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11999011039733887,0.12041369999997187,1
274,Printing,2021-05-04 11:34:56,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12486743927001953,0.12512850000001663,1
274,Printing,2021-05-04 11:34:57,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1479778289794922,0.1479684999999904,1
274,Printing,2021-05-04 11:34:58,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12167119979858398,0.12179670000000442,1
274,Printing,2021-05-04 11:35:00,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12502408027648926,0.1249712000000045,1
274,Printing,2021-05-04 11:35:01,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12034130096435547,0.12013490000003912,1
275,Printing,2021-05-04 11:35:02,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13625192642211914,0.13568190000000868,1
275,Printing,2021-05-04 11:35:03,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1208798885345459,0.12107090000000653,1
275,Printing,2021-05-04 11:35:04,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11618304252624512,0.11633850000004031,1
275,Printing,2021-05-04 11:35:05,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12585902214050293,0.12606699999997772,1
276,Printing,2021-05-04 11:35:06,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11965298652648926,0.11968350000000783,1
276,Printing,2021-05-04 11:35:08,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13216185569763184,0.13210259999999607,1
276,Printing,2021-05-04 11:35:09,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12120580673217773,0.12124460000001136,1
276,Printing,2021-05-04 11:35:10,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11931657791137695,0.11939190000003919,1
276,Printing,2021-05-04 11:35:11,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1392362117767334,0.13925779999999577,1
276,Printing,2021-05-04 11:35:12,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11612319946289062,0.11621989999997595,1
276,Printing,2021-05-04 11:35:13,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13357949256896973,0.1337649999999826,1
276,Printing,2021-05-04 11:35:15,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14016079902648926,0.14055000000001883,1
276,Printing,2021-05-04 11:35:16,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1186521053314209,0.11874500000004673,1
275,Printing,2021-05-04 11:35:17,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11962890625,0.11935820000002195,1
275,Printing,2021-05-04 11:35:18,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12364816665649414,0.1238109000000236,1
275,Printing,2021-05-04 11:35:19,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1374950408935547,0.13719250000002603,1
275,Printing,2021-05-04 11:35:20,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11634469032287598,0.11675619999999753,1
274,Printing,2021-05-04 11:35:22,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13660216331481934,0.13687310000000252,1
274,Printing,2021-05-04 11:35:23,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11757731437683105,0.11760929999996961,1
274,Printing,2021-05-04 11:35:24,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15252399444580078,0.15276290000002746,1
274,Printing,2021-05-04 11:35:25,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12294554710388184,0.1222814999999855,1
274,Printing,2021-05-04 11:35:26,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11960577964782715,0.11980969999996205,1
274,Printing,2021-05-04 11:35:27,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11759638786315918,0.11816099999998642,1
274,Printing,2021-05-04 11:35:28,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12136721611022949,0.12110280000001694,1
274,Printing,2021-05-04 11:35:30,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13958311080932617,0.1398250000000303,1
274,Printing,2021-05-04 11:35:31,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14822626113891602,0.14815779999997858,1
274,Printing,2021-05-04 11:35:32,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1267096996307373,0.1264229999999884,1
274,Printing,2021-05-04 11:35:33,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12211728096008301,0.12214770000002773,1
274,Printing,2021-05-04 11:35:34,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1287984848022461,0.1286081000000081,1
274,Printing,2021-05-04 11:35:35,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12307524681091309,0.12350240000000667,1
274,Printing,2021-05-04 11:35:37,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13608908653259277,0.13643760000002203,1
274,Printing,2021-05-04 11:35:38,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11737561225891113,0.11772170000000415,1
274,Printing,2021-05-04 11:35:39,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13177108764648438,0.13187010000001465,1
274,Printing,2021-05-04 11:35:40,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12476277351379395,0.12471359999995002,1
274,Printing,2021-05-04 11:35:41,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12067389488220215,0.12052310000001398,1
274,Printing,2021-05-04 11:35:42,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12054586410522461,0.12059170000003405,1
274,Printing,2021-05-04 11:35:43,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11846566200256348,0.11840630000000374,1
274,Printing,2021-05-04 11:35:45,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12868738174438477,0.12828489999998283,1
274,Printing,2021-05-04 11:35:46,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12004709243774414,0.11976299999997764,1
276,Printing,2021-05-04 11:35:47,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1406230926513672,0.14031930000004422,1
276,Printing,2021-05-04 11:35:48,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12287378311157227,0.12313230000000885,1
