Hot_end_temperature,Machine_state,Date,Current_layer,Total_Layers,Printed_Object,User,Time_left,Plastic_material,timetime,timeperf_counter,Part
278,Printing,2021-05-05 13:51:51,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13715720176696777,0.13766900000000248,2
278,Printing,2021-05-05 13:51:52,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1308887004852295,0.13061109999999587,2
278,Printing,2021-05-05 13:51:54,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14557719230651855,0.1452928000000071,2
278,Printing,2021-05-05 13:51:55,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11672329902648926,0.11703300000000638,2
278,Printing,2021-05-05 13:51:56,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14024591445922852,0.14000100000001225,2
278,Printing,2021-05-05 13:51:57,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12920618057250977,0.12903660000000627,2
276,Printing,2021-05-05 13:51:58,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1285839080810547,0.12832760000000576,2
276,Printing,2021-05-05 13:51:59,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1685492992401123,0.16857889999999998,2
276,Printing,2021-05-05 13:52:01,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12986230850219727,0.12975009999999543,2
276,Printing,2021-05-05 13:52:02,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13850069046020508,0.13818799999999953,2
275,Printing,2021-05-05 13:52:03,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1171877384185791,0.11742699999999218,2
275,Printing,2021-05-05 13:52:04,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17998385429382324,0.17973089999999559,2
275,Printing,2021-05-05 13:52:05,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14331459999084473,0.14348019999999906,2
275,Printing,2021-05-05 13:52:06,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12778663635253906,0.12756349999999372,2
275,Printing,2021-05-05 13:52:08,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13046622276306152,0.13019669999999905,2
273,Printing,2021-05-05 13:52:09,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15635919570922852,0.15686000000000888,2
273,Printing,2021-05-05 13:52:10,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16456055641174316,0.16525930000000244,2
273,Printing,2021-05-05 13:52:11,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12291073799133301,0.12360629999999162,2
273,Printing,2021-05-05 13:52:12,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1665489673614502,0.16668570000000216,2
273,Printing,2021-05-05 13:52:13,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12366032600402832,0.1238093000000049,2
273,Printing,2021-05-05 13:52:15,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1221773624420166,0.12266950000000065,2
273,Printing,2021-05-05 13:52:16,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13720703125,0.13773390000000063,2
273,Printing,2021-05-05 13:52:17,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16100120544433594,0.1610143999999991,2
273,Printing,2021-05-05 13:52:18,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1294410228729248,0.12977890000000514,2
273,Printing,2021-05-05 13:52:19,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17453360557556152,0.1746672000000018,2
273,Printing,2021-05-05 13:52:21,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16161561012268066,0.16171410000001174,2
273,Printing,2021-05-05 13:52:22,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13488078117370605,0.13445420000000752,2
273,Printing,2021-05-05 13:52:23,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1236870288848877,0.12349650000000167,2
273,Printing,2021-05-05 13:52:24,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13366007804870605,0.1334892999999937,2
273,Printing,2021-05-05 13:52:25,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14760613441467285,0.14787229999998885,2
273,Printing,2021-05-05 13:52:26,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1336040496826172,0.1331503999999768,2
273,Printing,2021-05-05 13:52:28,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1304488182067871,0.13050679999997783,2
273,Printing,2021-05-05 13:52:29,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12055516242980957,0.12064609999998765,2
273,Printing,2021-05-05 13:52:30,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15908360481262207,0.15937020000001212,2
273,Printing,2021-05-05 13:52:31,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12464737892150879,0.12482019999998784,2
273,Printing,2021-05-05 13:52:32,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14503884315490723,0.1451996000000122,2
275,Printing,2021-05-05 13:52:33,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1624751091003418,0.16304879999998434,2
275,Printing,2021-05-05 13:52:35,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13768506050109863,0.1372342999999887,2
275,Printing,2021-05-05 13:52:36,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12523794174194336,0.12514740000000302,2
275,Printing,2021-05-05 13:52:37,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16331243515014648,0.16321820000001708,2
276,Printing,2021-05-05 13:52:38,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12787508964538574,0.12726290000000517,2
276,Printing,2021-05-05 13:52:39,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12078642845153809,0.12091370000001689,2
276,Printing,2021-05-05 13:52:40,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1797196865081787,0.18000119999999242,2
276,Printing,2021-05-05 13:52:42,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12173748016357422,0.12177940000000831,2
276,Printing,2021-05-05 13:52:43,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14097309112548828,0.14047970000001442,2
276,Printing,2021-05-05 13:52:44,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12077093124389648,0.12064710000001355,2
276,Printing,2021-05-05 13:52:45,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.18549132347106934,0.1856083000000126,2
276,Printing,2021-05-05 13:52:46,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12295222282409668,0.12295629999999846,2
276,Printing,2021-05-05 13:52:47,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11989927291870117,0.12030389999998192,2
276,Printing,2021-05-05 13:52:49,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16945099830627441,0.17003059999998982,2
276,Printing,2021-05-05 13:52:50,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12804770469665527,0.1277953000000025,2
276,Printing,2021-05-05 13:52:51,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13324880599975586,0.13354749999999171,2
276,Printing,2021-05-05 13:52:52,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1225740909576416,0.12278529999997545,2
275,Printing,2021-05-05 13:52:53,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12806391716003418,0.127983300000011,2
275,Printing,2021-05-05 13:52:54,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11715412139892578,0.117237700000004,2
275,Printing,2021-05-05 13:52:56,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1844806671142578,0.1851383999999996,2
275,Printing,2021-05-05 13:52:57,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1230156421661377,0.12266900000000192,2
274,Printing,2021-05-05 13:52:58,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15658044815063477,0.15744829999999865,2
274,Printing,2021-05-05 13:52:59,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17628836631774902,0.17611959999999272,2
274,Printing,2021-05-05 13:53:00,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1192469596862793,0.11931939999999486,2
274,Printing,2021-05-05 13:53:02,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14467120170593262,0.14515830000001984,2
274,Printing,2021-05-05 13:53:03,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16277265548706055,0.1626765999999975,2
273,Printing,2021-05-05 13:53:04,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12300229072570801,0.12243309999999497,2
273,Printing,2021-05-05 13:53:05,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1250004768371582,0.12462009999998713,2
273,Printing,2021-05-05 13:53:06,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12336516380310059,0.12405480000001035,2
273,Printing,2021-05-05 13:53:07,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17803525924682617,0.17819840000001363,2
273,Printing,2021-05-05 13:53:09,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11897683143615723,0.11941129999999589,2
273,Printing,2021-05-05 13:53:10,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1234433650970459,0.12306250000000318,2
273,Printing,2021-05-05 13:53:11,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.18352746963500977,0.18359780000000114,2
273,Printing,2021-05-05 13:53:12,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12419748306274414,0.12429149999999822,2
273,Printing,2021-05-05 13:53:13,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1286942958831787,0.12907590000000368,2
273,Printing,2021-05-05 13:53:14,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12906193733215332,0.12879590000000007,2
273,Printing,2021-05-05 13:53:16,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17114686965942383,0.17155900000000202,2
273,Printing,2021-05-05 13:53:17,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15718722343444824,0.1569580999999971,2
274,Printing,2021-05-05 13:53:18,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12366056442260742,0.12416580000001431,2
274,Printing,2021-05-05 13:53:19,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16397452354431152,0.16430429999999774,2
274,Printing,2021-05-05 13:53:20,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12021183967590332,0.12026860000000283,2
274,Printing,2021-05-05 13:53:21,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1286780834197998,0.12889789999999834,2
274,Printing,2021-05-05 13:53:23,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12606596946716309,0.12611129999999093,2
275,Printing,2021-05-05 13:53:24,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16891860961914062,0.16914449999998737,2
275,Printing,2021-05-05 13:53:25,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14307689666748047,0.14321810000001278,2
275,Printing,2021-05-05 13:53:26,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1296701431274414,0.12928320000000326,2
275,Printing,2021-05-05 13:53:27,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12554359436035156,0.1257586000000117,2
276,Printing,2021-05-05 13:53:28,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17218279838562012,0.1728365000000167,2
276,Printing,2021-05-05 13:53:30,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12455892562866211,0.12438830000002099,2
276,Printing,2021-05-05 13:53:31,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12378954887390137,0.12412440000002789,2
276,Printing,2021-05-05 13:53:32,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16908597946166992,0.16860930000001417,2
276,Printing,2021-05-05 13:53:33,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12248730659484863,0.1220903999999905,2
276,Printing,2021-05-05 13:53:34,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1310596466064453,0.13063470000000166,2
276,Printing,2021-05-05 13:53:35,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11941814422607422,0.11945990000000961,2
276,Printing,2021-05-05 13:53:37,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16428661346435547,0.16412560000000553,2
276,Printing,2021-05-05 13:53:38,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14718246459960938,0.14719890000000646,2
275,Printing,2021-05-05 13:53:39,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12886452674865723,0.1290271999999959,2
275,Printing,2021-05-05 13:53:40,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17187976837158203,0.17149600000001897,2
275,Printing,2021-05-05 13:53:41,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13421988487243652,0.13435279999998784,2
275,Printing,2021-05-05 13:53:42,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.15509915351867676,0.15506589999998255,2
274,Printing,2021-05-05 13:53:44,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12548232078552246,0.1255550999999855,2
274,Printing,2021-05-05 13:53:45,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16327357292175293,0.16311039999999366,2
274,Printing,2021-05-05 13:53:46,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.147019624710083,0.14708970000000932,2
274,Printing,2021-05-05 13:53:47,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1329798698425293,0.1334364000000221,2
273,Printing,2021-05-05 13:53:48,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12353873252868652,0.12377220000001898,2
273,Printing,2021-05-05 13:53:50,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17287421226501465,0.1731969999999876,2
273,Printing,2021-05-05 13:53:51,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13190793991088867,0.13229940000002216,2
273,Printing,2021-05-05 13:53:52,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12009382247924805,0.12046499999999583,2
273,Printing,2021-05-05 13:53:53,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16722345352172852,0.16688279999999622,2
273,Printing,2021-05-05 13:53:54,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1330876350402832,0.13275849999999423,2
273,Printing,2021-05-05 13:53:55,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1271052360534668,0.1273036999999988,2
273,Printing,2021-05-05 13:53:57,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1171257495880127,0.1170568000000003,2
273,Printing,2021-05-05 13:53:58,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17359614372253418,0.17409920000000056,2
274,Printing,2021-05-05 13:53:59,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12192559242248535,0.1219989999999882,2
274,Printing,2021-05-05 13:54:00,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1182703971862793,0.11833459999999718,2
274,Printing,2021-05-05 13:54:01,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1748182773590088,0.17504339999999274,2
274,Printing,2021-05-05 13:54:02,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1244668960571289,0.12492169999998737,2
275,Printing,2021-05-05 13:54:04,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12981820106506348,0.12976109999999608,2
275,Printing,2021-05-05 13:54:05,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1437985897064209,0.14414350000001264,2
275,Printing,2021-05-05 13:54:06,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.16698527336120605,0.16721110000000294,2
275,Printing,2021-05-05 13:54:07,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12421751022338867,0.1238798999999915,2
276,Printing,2021-05-05 13:54:08,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1255955696105957,0.12572159999999144,2
276,Printing,2021-05-05 13:54:09,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14134931564331055,0.14168359999999325,2
276,Printing,2021-05-05 13:54:11,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17188072204589844,0.17197369999999523,2
276,Printing,2021-05-05 13:54:12,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12185406684875488,0.1221025000000111,2
276,Printing,2021-05-05 13:54:13,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14798212051391602,0.1478155000000072,2
276,Printing,2021-05-05 13:54:14,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13339686393737793,0.13350900000000365,2
276,Printing,2021-05-05 13:54:15,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12892532348632812,0.1296308999999951,2
276,Printing,2021-05-05 13:54:16,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11675000190734863,0.11684170000000904,2
276,Printing,2021-05-05 13:54:18,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14989423751831055,0.14993409999999585,2
275,Printing,2021-05-05 13:54:19,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12173295021057129,0.12149299999998675,2
275,Printing,2021-05-05 13:54:20,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12041521072387695,0.12056259999999952,2
275,Printing,2021-05-05 13:54:21,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12500905990600586,0.12477529999998183,2
275,Printing,2021-05-05 13:54:22,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.13346266746520996,0.13377180000000521,2
274,Printing,2021-05-05 13:54:23,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.130324125289917,0.13061179999999695,2
274,Printing,2021-05-05 13:54:25,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17659974098205566,0.17706300000000397,2
274,Printing,2021-05-05 13:54:26,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12140321731567383,0.12187339999999836,2
274,Printing,2021-05-05 13:54:27,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12499046325683594,0.1246746999999857,2
274,Printing,2021-05-05 13:54:28,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12825655937194824,0.12855010000001243,2
274,Printing,2021-05-05 13:54:29,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12486076354980469,0.12471909999999298,2
274,Printing,2021-05-05 13:54:30,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.1210017204284668,0.12117659999998409,2
274,Printing,2021-05-05 13:54:32,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17541861534118652,0.1757814000000053,2
274,Printing,2021-05-05 13:54:33,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.11990070343017578,0.1203126999999995,2
273,Printing,2021-05-05 13:54:34,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.14376616477966309,0.14369679999998652,2
273,Printing,2021-05-05 13:54:35,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.12255573272705078,0.1227252999999564,2
273,Printing,2021-05-05 13:54:36,1,105,Leirmo_Exp1_Main_Artifact,Klaudijus Natys,201.0,Onyx,0.17299270629882812,0.17291929999998956,2
